user_id,article_id,article_rating
940,176,10
21,3955,5
940,3360,1
940,1689,1
543,3757,5
940,3955,8
940,3955,3
1046,996,7
940,3226,10
1510,2195,3
1357,3717,10
940,263,9
940,3841,8
940,3955,6
940,3955,3
383,464,6
1134,3955,2
940,1877,6
1140,3603,8
940,3245,10
893,3955,8
940,3955,6
940,1745,10
940,772,2
940,2172,1
940,3955,1
940,3955,3
940,3176,7
940,3955,3
940,386,5
940,3955,2
1357,3955,6
940,3955,3
940,3743,1
940,710,1
940,2350,5
940,3955,8
496,3955,10
495,3955,7
940,3955,10
72,2126,8
940,3955,9
940,3955,6
940,1038,6
940,538,1
940,333,4
940,3955,5
901,52,10
940,791,1
940,161,5
1357,3955,4
940,3950,6
940,1573,2
940,3955,9
940,3203,8
1175,3797,3
940,3251,6
940,3955,6
940,1749,3
940,2523,7
940,3955,2
940,1790,6
940,3955,1
940,3955,2
1612,1822,8
1351,3955,2
747,3955,7
940,3783,6
191,1905,6
940,2663,1
1574,3407,10
940,2846,6
940,446,5
940,3955,3
940,3955,6
1357,3955,2
1161,3955,2
940,2664,6
844,2186,5
940,620,8
940,3778,6
940,2565,4
940,3955,3
940,3266,10
940,3955,2
940,2865,1
940,3955,3
940,2865,4
940,3955,2
940,865,6
940,2805,9
940,3955,1
1356,2932,7
940,1268,1
940,3073,8
1171,346,10
940,3955,5
940,1415,10
940,3955,5
940,3955,8
1357,2259,6
940,3955,2
940,3101,5
940,3955,3
940,3955,8
1357,3778,1
1553,3955,2
940,3955,5
1313,3955,9
940,3955,5
652,3955,7
940,3955,6
899,3955,6
940,294,8
940,3933,9
940,3955,9
940,1353,4
940,1861,10
940,2601,1
940,3955,5
940,3778,4
940,2762,7
940,3336,7
940,849,2
940,3955,6
940,3955,3
940,3519,5
940,3955,2
940,1539,2
940,1301,8
940,3955,3
940,3955,1
940,3955,3
940,3955,2
118,3955,1
79,3955,2
206,3955,8
940,150,5
940,941,3
940,2308,4
940,3955,1
940,2347,8
940,3955,7
940,3955,3
940,2805,2
940,302,1
940,3955,8
1021,3955,9
60,3955,5
940,3955,10
940,2819,2
940,3955,7
940,3955,10
940,1741,1
940,3768,9
940,3955,5
940,3955,2
333,3955,2
940,333,8
940,772,8
940,1781,1
1342,2533,6
940,3955,2
940,661,4
940,3955,1
940,992,9
1357,3955,6
940,1966,8
13,3061,9
940,2638,7
441,268,8
940,3955,1
940,1530,6
940,3955,4
940,2129,2
940,3421,4
940,3511,9
940,1644,10
940,1207,3
1464,1511,10
940,119,7
940,1820,8
940,736,9
940,3955,9
518,2865,10
940,1270,5
940,470,7
94,2989,1
940,3541,5
940,3955,1
940,3955,6
1357,2356,3
940,3955,9
155,3955,2
1015,3664,10
940,3955,2
940,3955,10
940,2307,5
940,144,8
940,1657,3
940,2517,5
940,3955,5
940,3955,4
940,761,6
795,79,2
940,3955,10
940,3955,8
940,1838,10
940,3955,6
1275,3955,3
940,709,9
495,1777,1
940,1620,1
940,3955,10
140,3131,9
940,2751,8
1393,3955,4
940,357,2
940,3778,4
940,3955,6
940,3955,7
940,2236,2
1357,3955,3
1376,3955,4
940,3955,5
940,3485,6
940,3955,6
377,3955,1
940,1580,10
931,2801,2
940,1380,5
940,2708,5
940,3955,8
940,3955,8
940,3955,7
1357,772,6
659,3955,1
940,3955,6
44,2304,6
940,3955,8
940,563,5
940,3955,6
940,3955,9
940,3955,8
940,2805,2
358,856,8
64,2751,2
539,3955,9
940,3955,1
940,1228,8
940,1172,6
1384,3955,9
940,988,5
940,171,6
940,2142,7
940,3955,3
1357,3955,6
940,3955,7
309,2401,4
940,2292,10
940,386,5
940,3952,6
940,3955,2
940,386,5
940,3955,9
426,3955,10
1357,1991,5
940,2852,7
940,1488,6
940,3955,8
940,217,2
940,3955,6
940,3035,8
940,1768,8
940,1504,8
940,2065,8
1357,1194,8
940,3955,8
404,2192,8
882,2512,10
940,3336,2
940,940,5
940,3955,3
940,3955,9
940,3955,10
940,3955,9
940,2881,1
1172,3590,3
1085,3955,6
940,3955,10
940,269,1
940,1761,1
940,231,2
940,3955,6
940,235,4
940,2860,10
381,1207,4
940,3955,2
940,1740,8
940,3511,3
1357,3955,3
940,3955,9
1357,3398,1
605,3955,7
940,3955,10
940,3955,4
940,2235,4
251,3955,3
940,711,10
940,3955,8
940,2939,7
940,2496,2
1357,3955,8
940,2701,1
940,2509,2
940,752,2
940,3955,1
940,3955,8
940,2676,2
940,3841,5
940,3955,5
19,1050,6
940,3955,10
940,1280,8
1357,2129,6
940,3955,2
940,3685,3
940,3112,1
1311,1195,8
940,3508,4
1104,3955,10
940,3955,5
940,3955,9
940,2595,3
1003,2108,9
940,772,7
630,971,1
940,3955,8
940,902,10
661,849,4
271,873,4
1399,3025,9
940,401,4
940,3955,5
940,3955,3
940,3955,5
940,1839,2
940,1194,9
187,1406,2
940,1854,1
940,3955,4
940,3955,9
940,3955,8
940,486,10
940,3679,8
940,1629,4
1117,1910,9
940,2527,8
940,3955,2
940,3955,5
940,171,3
1320,3955,7
940,3955,4
503,2019,5
940,3314,8
1019,3955,2
940,3955,3
940,3955,8
940,2050,10
940,617,9
1357,3955,6
1291,3955,4
940,3891,6
940,3955,3
1045,3955,3
940,702,7
1138,3679,2
940,3841,10
940,3955,3
940,445,1
940,3926,9
1357,2805,3
940,3955,9
940,3431,6
940,243,7
940,3955,8
940,407,7
940,1021,2
940,386,4
940,302,9
940,3679,3
1520,3955,5
940,3955,8
940,1312,5
940,2805,9
940,1927,4
940,3468,10
1282,3955,9
927,3459,9
940,2095,8
940,526,6
940,3613,5
940,2375,10
940,3955,4
940,3443,6
940,1318,4
940,3955,7
940,115,4
940,3955,3
940,3955,9
940,3955,10
940,3523,10
940,113,5
940,1991,2
940,3955,9
940,2722,3
940,3955,3
940,3511,8
940,3955,7
940,3751,3
940,2805,6
940,3955,10
940,3955,3
940,2010,10
940,3955,5
940,2571,4
1500,3511,8
940,509,3
863,3955,10
940,2780,9
987,3955,2
1357,1278,7
940,2724,10
47,2297,9
940,3955,1
940,3955,1
940,3955,4
940,3955,9
1357,772,2
442,2848,8
940,55,3
940,3955,10
940,3038,9
940,1107,6
940,673,1
940,2936,1
940,2434,1
940,3955,6
1357,3336,4
940,3955,5
940,3955,3
940,3955,2
940,3336,8
940,3955,4
149,741,6
940,3821,8
940,2004,6
618,650,9
940,1629,3
940,2595,9
940,333,6
940,311,1
940,3955,8
940,2661,3
940,3273,9
940,3018,5
940,3955,8
940,2490,4
940,1783,10
940,3955,6
940,3955,6
940,3947,2
940,3453,9
940,3455,8
126,2659,3
278,3955,3
940,3955,3
940,3258,10
940,3955,2
940,3955,3
1274,1564,10
940,3955,8
940,3955,3
940,3955,9
940,3679,5
381,3955,9
1111,445,6
940,2021,8
1538,195,9
940,1400,10
940,3955,9
230,3955,8
940,3955,5
1357,3955,7
940,3955,1
1357,3955,4
940,3185,5
940,2561,5
940,3649,5
1381,3955,5
940,3955,6
988,2110,8
940,1703,9
940,3955,6
940,3778,10
940,1194,10
1357,3955,1
940,3955,9
940,1980,8
940,3955,8
940,133,7
940,1908,3
940,772,3
940,882,5
940,3955,9
940,3778,2
940,3795,5
940,3955,1
625,3955,6
940,3955,4
940,3855,8
940,3955,5
256,3401,2
940,3955,1
977,304,2
409,3383,2
103,3955,10
940,3955,2
940,2649,9
940,483,5
1357,11,3
940,3955,4
940,3955,6
940,3397,5
940,3744,3
67,3955,3
940,631,7
940,1018,9
36,3955,9
940,3955,10
940,2172,6
460,1960,3
629,1070,9
66,430,2
20,3955,6
1058,3955,9
940,3955,9
940,3955,1
940,2129,2
940,2095,6
293,786,5
940,3955,1
1357,3955,10
940,3955,2
940,3955,5
940,3955,7
1240,3955,7
940,3955,7
940,3955,10
940,3887,8
940,3955,9
940,3955,8
940,2559,7
232,3955,3
229,1500,10
940,1074,4
940,3955,5
940,3272,2
940,3955,8
940,3639,3
940,3955,8
940,3955,7
25,3955,3
940,2571,9
940,3955,5
940,2796,6
940,3955,4
940,2010,8
940,1239,6
940,1795,2
940,3106,7
940,1073,9
940,391,1
940,3713,9
490,3955,6
940,3761,5
940,3778,7
1293,3955,8
940,1627,7
940,2352,6
940,1141,8
940,3276,4
940,1761,7
940,2530,10
940,3955,8
1346,3955,2
940,2805,7
594,302,1
940,1991,6
940,2615,6
819,3955,2
940,1822,2
940,3955,9
940,3955,10
434,3955,5
1400,3955,4
940,3709,9
940,3330,4
940,367,3
940,1367,2
940,3955,10
940,1198,7
940,1733,8
1391,2466,7
940,3955,7
940,2804,4
639,3955,5
940,3955,8
940,3955,10
940,3955,2
940,3244,6
940,3955,3
940,1194,3
940,3955,5
940,3955,7
940,793,7
940,9,5
1505,3886,8
940,2014,6
940,1865,2
940,3401,5
940,3955,1
940,149,4
940,1772,9
292,3955,2
940,3955,2
940,3955,10
940,1440,4
1357,3955,5
940,3008,5
940,425,2
940,1642,8
940,3955,10
940,3955,7
940,500,6
940,1967,8
940,3955,8
664,3955,8
940,3778,9
940,705,1
940,1038,5
940,2595,4
940,496,4
940,3955,1
940,3955,6
940,3336,6
940,2805,6
940,3955,2
940,2044,3
940,2584,6
940,3955,2
940,24,3
940,2129,9
1357,3540,8
940,3228,1
940,2160,7
940,3955,4
1216,1251,5
940,3955,7
940,744,4
940,3955,6
1357,3955,8
940,1844,6
940,1650,10
940,3611,10
940,3511,3
940,2537,2
1264,881,2
940,1728,1
23,1581,3
940,2560,6
613,1615,10
940,3511,10
940,3599,10
940,3955,10
940,1699,5
551,1584,8
940,3296,1
940,1775,3
1357,238,8
940,1194,4
940,3955,8
940,2204,7
940,441,6
940,3955,7
940,130,8
940,3955,7
940,3955,7
940,2223,1
1442,1613,1
940,386,6
940,3955,3
940,989,4
940,302,6
940,3955,5
940,1669,3
940,386,8
940,3657,5
919,1423,1
1105,578,10
940,775,1
732,386,7
940,3955,7
660,3955,7
940,3955,5
940,743,10
940,3955,8
940,979,2
940,3955,1
940,1194,7
940,3955,2
1181,3955,3
940,3955,3
940,2129,7
940,434,7
940,3955,3
940,3841,5
940,572,5
940,1040,1
940,3955,6
940,823,9
940,2335,1
1097,3955,3
993,3955,9
940,386,8
940,3955,3
940,3955,4
940,3511,3
417,3955,9
940,763,3
940,3955,9
940,3955,9
940,3955,8
1357,234,3
940,2522,5
1340,3955,5
940,3955,5
940,386,2
1531,727,1
940,1470,2
1357,3955,7
940,2066,6
1602,3488,5
940,3854,9
1357,680,9
940,2172,7
940,2616,1
940,2195,6
940,2760,7
940,3955,2
940,3755,6
940,2595,8
940,925,5
940,3955,3
940,3955,6
940,3955,4
940,3955,9
940,445,7
940,3955,1
125,2746,3
940,1712,9
940,3955,3
1460,3955,3
1357,3955,7
211,1664,3
95,3955,6
940,2329,10
940,2907,4
940,3955,7
940,2276,9
940,2334,9
940,706,2
940,1496,2
940,376,8
940,386,7
940,3955,4
940,3799,5
1596,3955,2
940,3955,4
940,3336,9
940,3955,6
940,3336,1
940,1209,3
940,3955,6
940,487,5
940,2130,10
940,3955,8
940,3955,4
1368,3018,1
940,3955,4
940,3955,3
1496,3955,3
1129,3955,3
940,1774,3
940,1097,8
1228,3955,2
940,3955,1
940,2865,10
940,2036,5
940,3955,4
940,3955,8
342,592,10
940,2095,10
940,3955,5
692,2838,7
940,2571,8
940,772,3
940,3248,6
1488,3883,6
940,3778,8
940,3955,9
940,3737,10
940,370,6
940,3955,7
940,2540,8
940,3955,1
940,3033,2
111,1133,4
940,3955,1
129,3675,7
940,3955,1
940,3863,3
940,3955,3
940,2564,8
940,3675,10
940,3955,8
940,1170,6
940,648,5
940,3955,10
940,3955,4
1185,3955,2
940,865,8
1429,3518,9
604,3955,3
1521,485,6
461,3955,9
365,904,3
1357,1454,2
940,3955,5
940,3778,2
1357,3955,2
1022,1573,5
940,3955,3
940,3675,2
940,3593,4
940,3955,10
940,3955,8
940,772,6
940,3955,4
940,3955,4
736,3955,6
940,2931,3
940,443,2
940,3955,8
940,3955,6
940,3274,8
940,386,1
940,2165,4
1357,2579,2
940,2283,8
1560,1892,4
940,3955,3
1345,3955,3
530,3955,1
940,3955,10
1308,3955,7
940,665,1
319,3955,2
940,3071,2
235,3178,9
940,3955,2
940,3955,4
940,3511,7
940,1753,1
940,3955,5
940,1323,4
940,3955,10
940,3955,5
940,3955,3
940,3548,6
940,739,9
1383,1213,1
940,846,10
940,3955,5
940,386,9
940,3955,9
940,3955,10
940,2505,9
940,2368,7
940,2177,8
495,3534,9
1364,3955,1
1219,3955,5
940,3955,7
940,3955,7
940,3955,9
185,2172,10
940,3955,5
331,2792,10
940,22,8
940,3955,6
316,3955,1
940,3841,3
940,2865,7
940,3318,8
1258,735,7
940,3955,7
940,3955,6
940,3931,7
940,3955,2
940,3778,4
940,386,9
940,3955,9
940,3955,1
940,3955,9
940,3955,8
940,3881,7
1357,2832,3
940,974,5
940,3955,8
432,3955,5
940,3696,5
1135,3955,10
940,1797,5
940,3955,4
940,3955,6
940,884,1
940,3955,7
940,3955,3
179,2172,5
940,1749,1
1572,1000,5
940,596,4
940,2144,10
940,3347,5
940,2523,8
940,3778,8
940,2358,6
940,3955,8
1357,3955,1
940,1194,9
940,2805,9
940,1700,2
1357,2892,3
1098,3955,4
940,3955,1
216,2474,1
55,3955,4
940,2419,9
940,137,6
940,3955,9
940,1038,7
940,3094,10
940,3955,5
940,3175,6
940,1670,3
940,3955,7
940,3955,3
940,150,10
940,3955,7
940,938,10
940,2172,5
940,3955,1
940,1602,2
1338,384,5
940,3955,3
940,3955,8
253,3407,2
940,3618,1
940,1804,3
940,74,7
940,3955,3
940,3955,9
940,3955,3
1357,2445,3
1079,1086,4
940,3955,10
940,901,5
940,3675,3
940,3955,5
940,2805,8
940,1129,7
940,3955,10
906,3955,6
940,2174,7
1279,419,9
940,21,9
940,3955,10
940,2420,10
940,450,8
940,662,2
940,3473,8
940,1587,6
1562,574,3
940,3955,10
940,3955,1
940,2129,9
940,2129,9
940,3778,5
940,3955,1
940,3955,6
940,3102,5
940,3424,5
940,2805,5
1544,3955,9
940,1520,7
940,3955,1
1357,2743,10
940,1670,9
940,3955,6
940,2805,6
940,1822,1
940,2137,8
940,3955,2
109,3955,1
940,3955,1
1232,1991,6
83,3955,6
940,3955,1
940,3511,9
1034,3955,7
1302,2095,7
726,3818,7
934,2620,6
940,2352,9
940,1991,7
940,3955,9
940,3841,5
5,2129,6
940,3085,6
940,3955,8
108,3955,5
940,3955,7
940,2829,8
940,2222,5
940,2010,4
940,3254,10
940,3913,8
940,3955,8
1167,3955,3
1357,3955,6
1,1998,6
940,1876,3
940,2202,8
556,3955,8
940,166,3
940,1220,7
940,1949,4
940,549,7
169,1991,2
940,2216,3
940,3833,10
940,386,6
940,3955,7
940,3120,6
940,3955,2
940,3955,9
940,2785,6
940,3955,2
940,1325,2
1357,3955,3
940,3881,9
940,3955,1
940,2642,9
940,1090,4
940,290,8
940,203,7
940,1263,7
148,3577,3
940,3955,6
940,171,8
940,3955,1
306,3955,1
940,3955,8
940,3955,3
940,1863,10
940,1546,4
437,625,7
940,1184,5
940,2037,7
940,3955,3
940,2805,1
1364,3788,7
820,3778,3
940,3532,4
487,3944,6
940,3293,5
940,1506,9
940,3955,1
940,3955,9
1347,3407,4
940,2225,8
940,3955,5
940,1913,10
940,3955,7
766,1626,6
940,150,6
940,1083,2
906,3955,6
940,1776,9
940,2129,9
940,3955,3
940,3955,4
244,3516,9
940,3955,10
940,2946,3
940,3955,2
940,751,8
940,772,1
1298,3292,9
940,3689,2
940,3955,5
940,1413,9
940,540,10
940,3955,10
940,3955,9
940,3955,9
940,2805,8
940,3955,2
940,413,6
940,761,8
940,3612,2
1357,3184,2
940,3955,2
940,3615,8
1357,1128,3
940,3955,4
940,3955,4
940,3760,2
940,893,7
940,302,9
940,3835,6
940,3955,1
940,216,7
940,3955,2
940,429,5
940,1996,10
1055,2129,4
940,3955,3
940,3955,6
940,1194,10
527,2673,2
940,976,1
940,3955,4
940,3340,9
940,3955,5
51,3542,4
940,1803,2
940,3955,4
940,3955,8
940,3955,9
940,3955,8
1039,2751,10
940,1760,2
940,3955,4
940,1822,6
940,2751,3
940,2172,10
1299,3955,8
940,3955,10
940,3779,3
940,1899,3
940,3955,4
940,3955,8
940,3955,7
940,3778,8
443,3955,4
1357,3841,4
940,3955,9
940,3955,1
940,3955,1
940,572,4
940,386,6
428,3955,4
1357,3955,3
940,2735,1
786,1604,3
299,3925,2
940,3955,3
940,3955,7
940,860,9
1357,2129,2
940,1605,2
940,3955,2
940,3407,2
940,3955,9
940,3955,5
940,1755,4
940,3778,6
940,149,3
940,1194,2
940,3955,6
53,3955,3
940,3778,8
940,3955,4
940,2781,9
940,943,7
311,3955,10
444,3955,7
1357,835,2
940,3778,10
940,3955,10
940,3955,4
940,3955,5
940,3786,8
940,3869,2
940,2653,10
573,1056,3
940,3955,10
1503,1121,8
940,1244,10
940,3955,8
940,1802,4
940,3241,10
940,1854,5
782,3955,3
986,3955,4
940,3955,5
120,2849,9
940,2966,3
940,2567,3
940,2129,10
940,3834,6
940,3955,3
1512,1672,9
940,2172,7
940,3955,4
876,3955,3
928,3955,1
1357,3955,5
940,3955,9
940,3955,5
1324,1666,9
940,3154,9
940,2456,2
940,3582,5
940,3955,2
940,3955,6
940,3345,7
940,3879,2
940,2805,3
940,1920,5
940,2797,7
940,1008,8
175,1194,9
940,3955,9
940,3955,2
1253,3407,9
940,3407,3
1357,1555,5
133,3955,10
940,3955,7
940,2101,8
568,445,3
940,3778,8
940,3955,1
940,3955,4
940,3955,7
940,1935,1
940,2013,5
940,3955,2
370,3880,3
940,3955,4
1012,2808,3
107,3955,4
91,3955,10
940,3955,4
940,2316,4
940,3955,1
940,2578,6
940,3955,4
940,479,6
940,3955,9
940,3955,1
1359,3456,5
940,2765,3
940,3955,9
1335,2347,5
940,3955,1
940,1652,2
940,3955,7
940,3778,9
940,3955,8
157,2059,5
940,3955,7
940,1888,5
940,3955,5
940,3955,3
1357,3780,5
940,149,10
940,935,8
940,722,2
1408,416,1
940,3955,10
940,3955,4
940,3955,2
940,1432,1
940,1194,5
940,3955,6
940,3881,1
940,3955,1
205,56,8
940,3255,1
136,1752,6
940,3955,7
940,887,5
940,2244,1
940,2491,6
940,1023,3
940,3676,10
940,3955,7
940,1623,2
940,3955,5
1137,3955,8
940,3955,3
961,936,5
29,3232,1
1518,2153,10
1357,3955,3
1357,3786,2
646,3955,7
940,3955,10
940,3955,8
940,3955,2
619,291,10
940,3955,7
940,3955,2
940,3778,7
940,1534,2
940,386,10
940,772,5
940,3955,8
940,3955,9
940,3955,5
940,2965,1
940,3955,6
940,2523,5
1216,2095,8
940,3955,2
940,3955,6
425,302,6
940,1466,7
940,1421,4
940,81,3
940,3941,2
486,3881,9
929,3955,10
940,3955,1
336,3955,9
940,3955,7
940,3955,2
940,3955,8
940,2912,7
940,3955,2
940,1822,10
878,3955,5
940,419,9
940,2054,9
940,3073,9
940,2830,2
940,2079,1
940,3955,1
940,3242,1
940,230,4
940,3035,4
940,2392,1
940,3955,5
132,3955,2
940,2667,3
940,1223,5
940,3450,3
940,2172,4
940,2922,7
940,1194,3
940,3955,7
940,1597,6
940,3018,6
940,1127,4
940,599,2
940,1416,6
940,3495,3
940,772,9
579,3955,7
940,3955,10
1357,3955,4
940,3929,4
1461,890,8
940,1603,5
940,779,6
940,3362,9
940,3721,7
940,3401,9
940,1038,7
940,3955,6
940,3955,6
940,3955,6
940,607,8
17,2805,4
940,3955,7
940,1764,10
940,3777,8
450,3931,5
1035,3955,5
940,302,1
1529,3955,7
940,3955,6
291,3955,10
940,1067,10
940,3742,8
940,863,1
1088,3840,10
1254,2392,4
940,3955,6
940,451,5
940,728,4
940,3955,10
940,3955,7
940,3955,8
940,2129,5
940,1614,5
221,3955,9
1151,1462,5
1357,3955,9
940,1405,9
940,3955,8
940,2046,1
940,3955,4
1309,3955,9
357,3955,3
940,582,8
1357,3955,5
940,990,6
940,2129,1
563,2246,7
1357,3955,10
940,3955,5
940,2442,9
940,3955,9
940,2209,8
532,781,9
940,3955,6
753,2977,3
940,1391,6
940,2940,2
940,3955,1
940,2896,8
940,149,9
1262,1360,1
940,347,5
940,1836,4
940,2078,10
940,3955,4
653,3955,4
940,2444,5
940,3955,5
1452,3955,10
1357,2523,4
940,3691,10
940,3955,2
940,3955,3
940,959,6
1357,337,7
940,1455,10
940,995,6
634,1517,10
1363,3955,6
940,3955,4
940,3955,1
658,2805,4
823,3955,1
710,1494,8
940,3955,5
940,3955,3
940,3955,2
37,3955,4
940,3955,1
940,1788,8
940,3955,7
367,3955,9
940,3955,10
940,3955,4
940,2129,5
940,3955,9
1542,3955,6
940,3955,4
940,2091,7
940,2795,2
940,3955,7
1425,1082,6
940,3955,10
940,3955,9
940,2465,8
940,911,7
1357,3955,3
160,3955,8
940,3955,7
940,3955,9
940,3574,8
940,3955,8
940,1306,1
940,3955,7
940,488,9
940,3294,9
940,1986,2
940,1010,2
940,3050,1
940,3955,1
940,2951,3
940,299,10
940,1261,7
48,3955,9
940,3866,6
940,1271,8
940,3955,8
940,3955,3
940,3955,9
534,3955,3
791,3955,10
396,2402,2
940,333,2
940,2805,4
940,3955,2
940,3955,8
940,2805,1
940,2531,8
940,3815,6
940,3955,1
940,3955,1
940,105,10
940,859,1
940,1202,10
940,3955,9
940,254,10
940,3955,4
940,3778,2
940,2115,6
940,3650,8
940,3955,7
940,3201,10
940,3955,10
940,3955,5
940,3955,7
940,1829,10
940,3955,5
731,333,8
940,2129,3
940,3224,3
940,3955,2
940,3955,4
1357,1878,2
940,3955,7
940,3955,3
940,3336,3
940,2243,7
940,2169,6
940,3955,5
1357,2522,1
940,3367,6
940,3955,10
940,3679,6
1396,1573,2
940,3084,7
940,3955,6
940,3955,5
940,3955,5
829,3955,10
1329,2805,4
940,3878,3
940,3955,3
940,3778,1
940,2495,1
940,3955,10
940,3955,8
940,3955,1
940,3955,3
940,3955,8
940,3955,3
940,3955,5
940,3955,3
940,3955,2
940,3955,5
940,1525,2
940,1313,1
548,2470,4
940,2695,3
940,3955,8
940,3841,5
1357,3955,1
1261,3955,8
940,3955,1
940,3872,1
940,3955,1
940,3955,7
940,3955,4
940,1036,8
940,1254,7
940,3955,3
940,3955,10
940,386,2
940,2392,3
940,1143,8
940,3955,10
940,2084,6
940,2570,1
940,3181,5
940,117,10
254,2513,3
940,3152,2
940,3955,5
940,3955,3
940,2523,2
940,3955,5
940,3955,4
940,1648,7
940,1679,10
940,2032,6
940,1865,8
940,3955,1
940,3955,3
586,3401,4
940,2897,10
446,2571,3
940,2118,1
940,2129,7
940,386,2
940,3955,10
940,3955,9
940,110,10
940,3088,10
940,3955,6
940,2721,8
1621,310,6
940,3955,4
940,2262,10
940,3955,7
940,3955,2
940,3875,5
940,3955,9
940,125,9
380,3035,3
940,3955,6
940,1541,1
940,3955,8
940,3955,8
940,3955,2
940,1369,6
940,2718,3
940,3955,5
940,3955,2
940,1092,9
940,3955,6
940,3377,2
371,2146,8
940,386,2
940,2552,7
940,2719,2
940,2371,1
1578,2689,7
1357,3955,2
940,2883,1
940,3881,10
940,3955,2
1070,3324,2
940,1638,4
940,386,2
940,1629,2
940,3955,7
940,3955,9
940,3955,2
335,2817,3
940,3955,10
940,2473,5
1454,3035,8
940,1394,7
940,3192,2
940,3955,1
940,3955,9
940,2353,4
940,3955,6
940,3417,7
940,2397,5
940,3955,6
940,3955,1
940,2495,2
940,2775,5
1043,864,8
940,3858,8
940,1670,7
940,2711,5
940,985,10
940,3955,3
940,3511,3
1153,3955,6
868,3955,1
940,3955,1
940,3955,7
526,3955,9
940,772,7
295,1044,1
940,3911,6
940,815,8
940,3955,10
940,241,7
940,3955,8
940,713,9
940,258,10
599,3955,7
1357,3390,2
940,810,4
940,3689,1
940,3955,4
940,1991,7
992,2129,3
940,1417,2
940,2277,1
940,1182,3
940,3955,5
940,2320,6
940,444,6
1380,3955,3
940,3955,3
940,2658,4
940,3336,3
940,3955,3
940,3955,1
940,3922,10
533,2528,6
1145,1134,5
940,2805,4
940,1340,2
1220,3275,7
940,1402,2
940,3401,3
940,3955,2
940,3161,1
940,256,6
940,2805,3
940,3839,3
940,3955,7
940,2751,8
940,3955,1
940,2172,6
940,3587,7
940,3304,5
940,3955,8
940,3955,1
940,949,9
940,3955,8
182,492,9
940,3955,9
940,78,7
940,3684,8
940,3955,6
940,3955,5
771,572,2
495,2114,8
940,3955,1
940,3955,5
940,503,3
940,3336,3
940,3955,1
940,386,1
940,3955,3
940,3955,4
730,1393,7
940,302,9
940,1865,9
940,612,8
940,3170,10
940,555,9
940,1410,8
787,3389,10
940,674,10
940,2301,5
940,3955,3
940,3955,5
940,1822,4
940,1822,3
940,2036,2
940,3955,2
376,3054,3
940,3955,1
1112,3283,5
940,3955,9
940,3955,4
940,3035,2
940,3778,8
940,2270,3
1194,386,6
940,82,7
940,3955,6
940,1822,6
940,3931,1
940,1083,3
940,3955,1
940,3739,10
940,3955,5
940,1047,4
696,3955,3
940,2056,6
940,3955,7
778,1845,4
940,3955,9
940,1290,5
940,3019,3
940,3955,4
940,3778,10
940,3955,1
1110,1388,1
940,3955,7
940,3955,7
940,3955,9
940,3955,2
223,3955,3
940,1911,10
940,3955,1
764,3955,4
940,3955,9
940,3302,4
940,3955,4
940,3955,7
869,3778,5
940,2671,9
940,1014,5
615,2159,7
940,333,5
940,1965,5
940,3955,4
940,3955,8
940,1036,9
478,3955,1
940,3955,7
1357,2248,10
940,2740,10
728,3407,9
940,1883,4
940,3955,10
940,2914,10
241,3955,5
940,3796,6
940,3955,6
701,3955,7
940,3955,1
940,1754,7
940,445,5
1487,3955,3
1059,1707,1
940,1749,2
940,3955,7
940,2884,2
940,3955,7
940,1142,4
940,3562,7
940,2347,10
940,2830,7
1357,3955,1
940,3955,4
940,3955,5
940,3955,5
940,386,9
940,3955,8
375,3626,2
62,3955,4
940,3955,10
940,3955,6
940,211,8
940,316,8
910,3497,3
940,3955,4
940,538,6
266,3955,3
940,2772,8
940,1045,7
940,2562,8
940,96,8
940,1245,2
940,3897,2
940,3955,8
940,1299,7
940,3955,8
940,1337,5
940,869,3
940,3955,8
1357,142,9
940,3773,1
940,1720,1
566,3955,4
940,1670,4
940,3955,8
940,3778,5
940,1554,9
1176,560,1
940,865,9
940,605,7
940,196,6
940,468,3
940,3955,9
940,3511,6
1357,3955,10
1418,3955,1
1357,3955,4
940,3955,5
1357,3893,4
940,3024,5
940,3955,8
940,3955,5
940,3955,4
940,386,3
940,3955,9
940,1533,8
734,3955,6
940,772,9
1552,3955,5
940,3409,4
940,3955,1
163,3955,3
1089,1260,9
1386,3955,7
1072,3955,2
1319,3243,7
940,3955,4
940,2129,3
940,3955,3
940,3955,10
940,214,6
1357,3955,2
940,3955,1
940,3093,10
940,481,8
940,2634,10
940,3955,9
940,2646,7
940,3955,9
940,3955,10
401,1880,5
940,3955,5
940,3422,8
940,3955,3
940,3955,1
940,3624,4
940,829,6
906,3955,3
940,1888,2
1030,2314,7
940,386,7
940,3955,6
940,2172,7
1357,984,7
940,301,8
940,3955,9
940,1106,3
1534,3955,4
940,3955,5
940,613,2
940,3955,3
940,3955,9
940,865,2
940,302,6
1357,3955,6
940,3955,8
940,2165,8
1357,3955,3
940,3955,3
940,703,1
940,3763,8
963,3955,2
940,58,4
940,3955,2
940,3955,10
940,2194,5
940,3931,5
253,1039,10
940,3336,2
1077,2830,9
940,3920,2
940,3955,6
940,2141,8
1245,3955,9
940,177,10
1357,1308,3
940,2917,5
940,3955,2
940,823,8
940,3784,10
940,3955,7
940,1749,4
940,3778,7
940,302,5
940,3209,3
940,2805,2
940,2571,5
940,211,4
940,1660,7
940,2510,3
940,3596,7
940,2571,7
